isv_form,match_score,reconstructed_variants
vęzka,80.0,['vьrzъka']
podpaljati,80.0,['podъpaliti']
lovny,80.0,['lovьnъ']
fajka,80.0,"['bajьka', 'čajьka', 'gajьka']"
dušny,80.0,"['dušьnъ', 'duxъny']"
každy,80.0,['kady']
prolomiti,80.0,['prosloviti']
crkȯv,80.0,"['cь̀rkъvь', 'cь̀rkъvъ']"
zorja,80.0,['zarja']
zmija,80.0,['zmьja']
važny,80.0,['vapьny']
klěnj,80.0,"['klěnь', 'glěnьjь', 'lěnьjь', 'klenьjь']"
smysl,80.0,"['sysьlъ', 'myslь']"
pripraviti,80.0,"['priplatiti', 'popraviti']"
gųsty,80.0,"['gǫsti', 'gǫstъ', 'gǫstъkъ']"
privlěkati,80.0,"['privykati', 'privějati']"
ubrus,80.0,"['obrusъ', 'brusъ']"
råztratiti,80.0,"['orzkrǫtiti', 'orzportiti', 'orzraziti', 'orzplatiti']"
mene,80.0,['-mene']
kotiti sę,80.0,['kloniti sę']
piśmę,80.0,['pismę']
kukla,80.0,['kuka']
brådavička,80.0,['bordavъka']
priděljati,80.0,['privějati']
råzměnjati,80.0,['orzvějati']
svěća,80.0,['svěťa']
věnec,80.0,['věnьcь']
korka,80.0,"['kъrka', 'kotъka', 'kurъka', 'koťьka']"
provětriti,80.0,"['privětiti', 'prověsiti']"
kvarc,80.0,"['kvara', 'kvasьcь']"
upadȯk,80.0,"['opadъkъ', 'padъkъ']"
zakopyvati,80.0,['zakopati']
polěv,80.0,"['posěvъ', 'plěvъ']"
najem,80.0,"['-ajemь', '-ajemъ', 'gajemъ', 'gajemь', 'nazemъ']"
nastrajati,80.0,"['nastrugati', 'nastrъgati', 'nastavati', 'nastrujiti', 'nastrojiti']"
dŕzky,80.0,"['droky', 'driky', 'drěky', 'dьrzъkъ', 'dьraky']"
dudaŕ,80.0,['duda']
dědȯk,80.0,['dědъ']
odstrěliti,80.0,['strěliti']
lovec,80.0,"['lovьcь', 'love']"
krasavica,80.0,['korstavica']
črny,80.0,['čẽrny']
podtrimati,80.0,['otrimati']
čelik,80.0,"['čelnъkъ', 'velikъ', 'selikъ']"
svŕhu,80.0,"['vьrxu', 'svьrču']"
smŕť,80.0,"['sъmьrťǫ', 'sъmьrťu']"
vethy,80.0,['vetъxъ']
ostry,80.0,"['ostrъ', 'pьstry', 'osъty']"
buŕny,80.0,"['brьny', 'bȏrny', 'bъrny']"
smrěk,80.0,"['smъrčьkъ', 'smьrkъ']"
prosvěćati,80.0,['prosějati']
plašč,80.0,['plačь']
bulka,80.0,"['buzъka', 'bylьka', 'balъka', 'bělъka', 'buka']"
råvny,80.0,"['orvьnъ', 'oržьny']"
lično,80.0,['ličьnъ']
spona,80.0,"['stona', 'sъpoma', 'slona']"
råzkryvati,80.0,['orzkryti']
blaznovati,80.0,['bьlnovati']
zimny,80.0,['zimьnъ']
råzgrabiti,80.0,"['orzraziti', 'orzgorditi']"
vsadȯk,80.0,['vadъkъ']
zlåty,80.0,"['zoltà', 'zolto', 'zolky', 'zoltý', 'zoltъ', 'molty', 'zoltù']"
bųben,80.0,['bǫbьnъ']
devęť,80.0,"['devętъ', 'devętь']"
mŕzky,80.0,"['mъrky', 'mьrzъkъ']"
roza,80.0,"['groza', 'rozga']"
kųdeŕ,80.0,"['kǫdelь', 'kǫdrь']"
råzměrjati,80.0,['orzvějati']
ljuby,80.0,['luby']
podly,80.0,"['podьlьcь', 'podьlъ', 'podlъ', 'podьlě', 'posъly', 'modly']"
privoljati,80.0,['privějati']
dohod,80.0,['oxodъ']
jejin,80.0,['jevinъ']
čerep,80.0,['čerpъ']
čeľny,80.0,['česny']
sųråbotnik,80.0,['orbotьnikъ']
domče,80.0,['omъče']
tojže,80.0,['to že']
drěn,80.0,"['drъvěnъ', 'drěčьnъ']"
vyrok,80.0,['vysokъ']
rolja,80.0,['orlьja']
jętra,80.0,"['jętry', 'jętrъvъ', 'jętrъvь']"
bȯdnaŕ,80.0,['bъdьnařь']
bojec,80.0,"['bojьcь', 'bojevъ']"
onaky,80.0,"['znaky', 'onakъ', 'onako']"
obråbotati,80.0,['orbotati']
vȯzbogatiti,80.0,['bogatiti']
prodȯlžiti,80.0,['prodъniti']
plȯť,80.0,"['plъťǫ', 'plъťu']"
mělj,80.0,"['mělьjù', 'mělь̀jь']"
gaďji,80.0,['gaji']
kanja,80.0,['manьja']
stěnj,80.0,"['stěnù', 'těnьjь', 'stěna', 'stěný', 'stěno', 'stěnь']"
råzględati,80.0,"['orzkladati', 'orzgadati']"
někoj,80.0,['někъjь']
dostavjati,80.0,['ostavati']
gajdy,80.0,['gajьky']
parny,80.0,['parьnъ']
privabjati,80.0,['privějati']
utrom,80.0,"['stromъ', 'ùtromь', 'utro', 'ùtromъ']"
slęzk,80.0,['slizъkъ']
pokus,80.0,['okusъ']
pylȯk,80.0,['pylъ']
råzpletati,80.0,"['orzpytati', 'orzplatiti']"
lipan,80.0,['lipa']
kozel,80.0,"['kozьlъ', 'košelъ']"
blin,80.0,"['bělinъ', 'blizьnъ', 'bližьnъ', 'bliznъ']"
postavjati,80.0,"['ostavati', 'postaviti']"
vųzel,80.0,['vǫzlъ']
malo,80.0,['maslo']
råzkrajati,80.0,['orzkladati']
srěda,80.0,['slěda']
skory,80.0,['skoty']
žučji,80.0,['ručьji']
råztȯptati,80.0,['orztъrgati']
běsny,80.0,"['běsьnъ', 'běsy']"
odhod,80.0,"['oxodъ', 'otъxodъ']"
råzdȯlbati,80.0,['orzsъlati']
zapis,80.0,['napisъ']
ovčaŕ,80.0,['ovьčařь']
råzklejati,80.0,['orzkladati']
pričinjati,80.0,['pričinami']
pčela,80.0,['bьčela']
pomilovati,80.0,"['povinovati', 'milovati']"
dŕžak,80.0,"['dьrakъ', 'dьrtakъ', 'dьržavъ']"
morje,80.0,['moťьje']
poråbovati,80.0,['orbovati']
jedak,80.0,['jeda']
sęsti,80.0,"['sьrsti', 'sěsti', 'čęsti', 'ręsti', 'vęsti', 'męsti']"
izobličati,80.0,['obličati']
časom,80.0,"['čàsomь', 'čaromъ', 'žasomь', 'žasomъ', 'čaromь', 'čàsomъ']"
gybky,80.0,['gybъkъ']
råzkalati,80.0,['orzkladati']
davno,80.0,['davьnъ']
menj,80.0,['kъmenьjь']
vyboj,80.0,['vyvojь']
vinny,80.0,['vinьnъ']
šapka,80.0,"['šatъka', 'kapъka', 'šipъka', 'xapъka']"
monah,80.0,"['močaxъ', 'manaxъ']"
modry,80.0,"['modrъ', 'modrьcь', 'modly']"
zavojevati,80.0,['vojevati']
podslušati,80.0,['podъsъlati']
kuŕji,80.0,"['kurьjь', 'kurьci', 'kurъvi']"
veľmi,80.0,['velьmi']
råzděljati,80.0,['orzvějati']
nastojati,80.0,['nastrojiti']
lȯžny,80.0,['lъkny']
prědavstvo,80.0,['prędačьstvo']
načto,80.0,"['něčьto', 'ničьto']"
zastrašiti,80.0,"['strašiti', 'zastrujiti']"
obora,80.0,['obòra']
možno,80.0,['mošьno']
grlo,80.0,['gъrdlo']
cěnny,80.0,"['cě̑ny', 'cěnьnъ']"
stul,80.0,['stublь']
burja,80.0,['bura']
jasno,80.0,['jasьnъ']
dobry,80.0,"['dobrьcь', 'dobrъ', 'doby']"
råzlomiti,80.0,['orzkloniti']
råzložiti,80.0,['orzkloniti']
banja,80.0,"['banьjь', 'manьja', 'banъka']"
tųdy,80.0,['trǫdy']
pica,80.0,"['pъtica', 'opica']"
oděđa,80.0,"['oděja', 'oděťa']"
nagly,80.0,"['naglьcь', 'naglъ']"
karaś,80.0,"['karasъ', 'karaxъ', 'karasь', 'kara', 'karamъ']"
beliz,80.0,['blizъ']
bratislava,80.0,"['Borislava', 'Orstislava']"
hmelj,80.0,['xъmelьnъ']
šumny,80.0,"['šumy', 'šumьnъ']"
råzmråziti,80.0,"['orzportiti', 'orzraziti', 'orzoriti', 'orzgorditi']"
lěvy,80.0,"['glěvy', 'plěvy']"
dobroděj,80.0,['dobrodějanъ']
zastavjati,80.0,['nastavati']
črěvo,80.0,['trěvo']
teply,80.0,"['teplъ', 'tesly']"
tenky,80.0,"['teky', 'ženъky']"
podględati,80.0,['podъkladati']
skroz,80.0,['sъkromъ']
pěšak,80.0,['pěšьkъ']
věčno,80.0,"['věno', 'věčьnъ']"
torba,80.0,['terba']
råzširjati,80.0,"['orzbijati', 'orzbirati']"
vȯzvod,80.0,['vъzxodъ']
puška,80.0,"['putъka', 'jušьka', 'pěšьka']"
szadu,80.0,['zadu']
odpravjati,80.0,['opravьdati']
byčji,80.0,"['bylьji', 'byčьje']"
žabra,80.0,['žaba']
vala,80.0,['xvala']
odstrigati,80.0,"['ostrъgati', 'ostrugati']"
nužny,80.0,['nožьny']
odstråniti,80.0,['storniti']
ljuba,80.0,['luba']
pěši,80.0,['plěši']
nastignųti,80.0,"['natęgnǫti', 'stignǫti', 'postignǫti']"
povod,80.0,"['ovodъ', 'povojь']"
meta,80.0,"['metъla', 'metla', 'metьla', 'metъka']"
obuzdyvati,80.0,['obuzdati']
kosy,80.0,"['kosyřь', 'kosmy']"
muška,80.0,"['jušьka', 'mъšьka', 'myšьka']"
niže,80.0,['ni že']
vysši,80.0,['vysi']
morva,80.0,['močьva']
čisty,80.0,"['čistì', 'čisti', 'čistъ']"
mogti,80.0,['nogъti']
obvod,80.0,"['ovodъ', 'obvìdъ']"
mȯlčny,80.0,['mliny']
měrny,80.0,"['mě̑ny', 'měrьnъ']"
kupja,80.0,"['kupa', 'kȍpьja', 'kupľa', 'kupra']"
lęgti,80.0,['tęgti']
klej,80.0,['klenьjь']
lodka,80.0,"['loka', 'vodъka', 'loska', 'ločьka', 'lopъka', 'lovъka', 'oldъka']"
skoro,80.0,['skobo']
izstrěliti,80.0,['strěliti']
lapka,80.0,"['lavъka', 'kapъka', 'lopъka', 'lasъka', 'laska', 'xapъka', 'lapa', 'lěpъka']"
jęti,80.0,['jьzęti']
žgaga,80.0,['gaga']
slaby,80.0,['slabъ']
råzsedlati,80.0,"['orzsъlati', 'orsedliti']"
klåsiti sę,80.0,['kloniti sę']
tkanj,80.0,['tъkanь']
pocělovati,80.0,['cělovati']
vlada,80.0,"['klada', 'volda', 'vada', 'lada']"
vȯzstavati,80.0,['orzstavati']
jarky,80.0,"['jarъka', 'jarъkъ', 'jary']"
běgaj,80.0,"['běgačь', 'bugajъ', 'běga']"
divny,80.0,"['divy', 'divьnъ']"
opalȯk,80.0,"['opakъ', 'opadъkъ', 'palъkъ']"
inaky,80.0,['znaky']
naslědnica,80.0,['maslěnica']
kitaj,80.0,['kytajь']
mŕzko,80.0,['mьrzъkъ']
čęsty,80.0,"['čęstí', 'čęsti', 'čęstь', 'čęstъ']"
šlupa,80.0,"['lupa', 'klupa']"
pasť,80.0,"['pasťu', 'pasťǫ']"
opravnjati,80.0,['opravьdati']
okovy,80.0,"['okovù', 'okòvy', 'okovъ', 'okovỳ', 'okovì', 'okovà', 'okove']"
brěk,80.0,['brěskъ']
takto,80.0,"['tako', 'tato']"
něžny,80.0,"['něžьnъ', 'nožьny']"
grųď,80.0,['grǫďu']
råzorųžiti,80.0,['orzkrǫtiti']
poka,80.0,"['potъka', 'pojьka', 'pouka']"
kupec,80.0,['kupьcь']
zavod,80.0,"['avodь', 'zaxodъ', 'zavojь', 'zavadъ']"
němec,80.0,['němьcь']
mękky,80.0,"['mękъkъ', 'męky']"
danj,80.0,"['danь̀jь', 'danьjù', 'danьje']"
čuťje,80.0,['čutьje']
prověrjati,80.0,"['prosějati', 'privějati', 'povějati']"
počva,80.0,['močьva']
ustny,80.0,"['ustьnъ', 'ustьna']"
azija,80.0,['azica']
zapoj,80.0,['zavojь']
jagnę,80.0,['agnę']
bodry,80.0,"['body', 'bèdry', 'bъdry']"
ranec,80.0,['ranenъ']
sŕsť,80.0,['sьrsťu']
staly,80.0,"['stavy', 'stòly']"
cicka,80.0,"['cicьkъ', 'cicьma', 'cica']"
podȯlg,80.0,"['podьlьcь', 'podьlъ', 'odьlgъ', 'podlъ', 'podьlě']"
volja,80.0,['voja']
uspěh,80.0,"['usměxъ', 'spěxъ', 'sъpěxъ']"
ubogy,80.0,['ubogъ']
ustav,80.0,"['usta', 'stavъ', 'ostavъ']"
kruty,80.0,"['krъ̏ty', 'bruty', 'kruky', 'kruxy']"
vzadu,80.0,"['zadu', 'vadu']"
valec,80.0,"['vale', 'valežь']"
napravjati,80.0,['napajati']
råzny,80.0,"['oržьny', 'orzьnъ']"
naklanjati,80.0,['nakladati']
mnogy,80.0,"['mъnogo', 'mъnogъ']"
svěsť,80.0,"['svěstь', 'svě̃ťь']"
plåvy,80.0,"['polvъ', 'polxy', 'poly', 'polmy', 'plěvy']"
krȯv,80.0,['krъvù']
htivy,80.0,['xъtivъ']
morda,80.0,['mъrda']
nosȯk,80.0,"['nosakъ', 'novьskъ', 'nosъ']"
krålj,80.0,"['korvьjь', 'orlьjь']"
norka,80.0,['novъka']
hura,80.0,['xmura']
ovaky,80.0,"['ovakъ', 'ovady', 'ovako']"
onųdy,80.0,['onǫda']
linza,80.0,"['linьma', 'lina']"
mękko,80.0,"['mękъkъ', 'męsьko']"
spust,80.0,['pustъ']
opat,80.0,['lopatь']
glupo,80.0,"['glupьcь', 'grupo', 'glupъ']"
drugy,80.0,"['drogy', 'drugù', 'drugъ', 'drugý', 'dorgy', 'drȗgy']"
java,80.0,['jazva']
hytro,80.0,"['xytrъ', 'xytrьcь']"
konny,80.0,"['konьnъ', 'kony']"
da by,80.0,['a by']
kora,80.0,['kopra']
desny,80.0,"['desnъ', 'česny']"
osmy,80.0,['kosmy']
dovod,80.0,['ovodъ']
pripustiti,80.0,['priplatiti']
brěg,80.0,['brězgъ']
tvŕdo,80.0,"['tvьrdьxъ', 'tvьrdьjь', 'tvьrdъ', 'tvьrdь', 'tvьrdi', 'tvьrdьmъ']"
plen,80.0,['pelenъ']
dȯlžny,80.0,"['dъlžьnъ', 'dъlžьnъjь']"
vklad,80.0,"['sъkladъ', 'kladъ', 'kladь']"
karny,80.0,['kary']
råzråzniti,80.0,"['orzraziti', 'orzoriti']"
vȯlgky,80.0,['vьlgъkъ']
gospodynja,80.0,['gospodyni']
viena,80.0,['vina']
råztajati,80.0,['orzstavati']
råzglåsiti,80.0,['orzgorditi']
pelun,80.0,"['pelynъ', 'pelenъ', 'pelnъ', 'Perunъ', 'pelynь', 'perunъ']"
podčrknųti,80.0,['pomьrknǫti']
råzsčitati,80.0,['orzstati']
pritęgnųti,80.0,['pritъknǫti']
medly,80.0,"['metъly', 'mesly', 'modly']"
orati,80.0,"['sьrati', 'pьrati', 'žьrati', 'grati', 'dъrati', 'trati', 'dьrati', 'bьrati', 'vьrati']"
složiti sę,80.0,['kloniti sę']
vanna,80.0,['vapьna']
dupja,80.0,"['dupa', 'dupľa']"
hodec,80.0,"['xodьcь', 'xode']"
inje,80.0,['linьje']
råztraćati,80.0,['orztъrgati']
priměnjati,80.0,['privějati']
nenavistny,80.0,"['nenavistьma', 'nenavisti', 'nenavistьjь', 'nenavistь', 'nenavistьmъ', 'nenavistьju', 'nenavistьmi', 'nenavistьxъ', 'nenavistьjǫ']"
dvoje,80.0,"['dъvojь', 'xvoje', 'dъvojьnъ']"
barva,80.0,"['bava', 'bara', 'brьva']"
omar,80.0,['komarъ']
naděvati,80.0,['naběděvati']
svist,80.0,"['vistь', 'svěstь', 'svьstь', 'sviskъ']"
vrěsk,80.0,"['krěskъ', 'trěskъ', 'brěskъ']"
gųšća,80.0,['gǫšča']
opozdniti,80.0,['oporzdьniti']
proniknųti,80.0,['promъknǫti']
zapah,80.0,"['vapaxъ', 'zapadь', 'zapadъ']"
směly,80.0,"['sъmělъ', 'směxy']"
žezlo,80.0,"['žezlà', 'žezlỳ', 'žezlъ', 'žezlì', 'žezlò', 'žezlù', 'žezle']"
napad,80.0,"['apadь', 'zapadь', 'zapadъ']"
obrazovity,80.0,['obrazovati']
odstavjati,80.0,"['ostavati', 'otъstavati']"
pola,80.0,['posъla']
odvět,80.0,['otъvětъ']
tečny,80.0,['tečьnъ']
kamenovati,80.0,['jьmenovati']
rybaŕ,80.0,"['ryba', 'rybařь', 'rybakъ', 'rybavъ']"
obrųb,80.0,"['otrǫbь', 'obrǫčь', 'otrǫbъ']"
cicky,80.0,['cicьkъ']
nrěst,80.0,"['norstъ', 'norstь']"
durno,80.0,"['dьrno', 'duro', 'durьnъ', 'duxъno']"
oblik,80.0,['obolkъ']
razȯm,80.0,"['razòmъ', 'razъ']"
žędny,80.0,"['žędly', 'žędьnъ']"
golųb,80.0,"['galǫbъ', 'glǫbъ', 'glǫbь']"
vśųdy,80.0,['vьśǫdu']
blågy,80.0,"['bolgà', 'bolgo', 'bolgý', 'bolgù', 'dolgy', 'bolgъ']"
směna,80.0,"['měna', 'stěna', 'směxa']"
krmny,80.0,"['kъrzьny', 'kriny', 'kъrmьnъ', 'kъrmy']"
netij,80.0,['netьjь']
zębti,80.0,"['zęti', 'zę̀ti']"
samy,80.0,['skamy']
losoś,80.0,['lososь']
prislovnik,80.0,['prislužьnikъ']
nosny,80.0,['nožьny']
nazva,80.0,"['jazva', 'nazьma']"
prostrånny,80.0,"['prostory', 'prostornъ', 'prostorьnъ']"
igla,80.0,['migъla']
smeť,80.0,['sъmeťu']
lȯžka,80.0,"['lъža', 'lyžьka', 'lъska']"
rųčka,80.0,"['mǫčьka', 'rǫka']"
vȯzdyh,80.0,['vъzduxъ']
skųpy,80.0,"['sǫpy', 'skǫpъ', 'skǫpьcь']"
množinstvo,80.0,['mъnožьstvo']
těsny,80.0,"['těsьnъ', 'těsnъ']"
jemen,80.0,"['remenъ', 'remenь']"
iskra,80.0,"['iskrьňь', 'jьskra']"
odstrašiti,80.0,['strašiti']
zdråv,80.0,['sъdorvъ']
prisvajati,80.0,['privějati']
hråniti sę,80.0,['boriti sę']
papka,80.0,"['palъka', 'pǫpъka', 'kapъka', 'xapъka']"
råzdavati,80.0,['orzstavati']
lěta,80.0,['lě̀ta']
kovny,80.0,['kony']
kuma,80.0,['kurьma']
biťje,80.0,['bitьje']
sedmy,80.0,"['sedьmъ', 'sedmь', 'sedmъ']"
råzdvajati,80.0,['orzvějati']
občudovati,80.0,['obědovati']
salo,80.0,['sadlo']
bujny,80.0,['bujьnъ']
slåny,80.0,"['solna', 'slony', 'solnьcь', 'slȍny', 'solno', 'solnъ', 'slìny']"
izobličiti,80.0,['obličiti']
črvec,80.0,"['čьrvьcь', 'čьrvenъ']"
hytry,80.0,"['xytrъ', 'xytrьcь']"
obrys,80.0,"['obrusъ', 'obrytь']"
rtųť,80.0,"['rьtǫťǫ', 'rьtǫťu']"
katka,80.0,"['kačьka', 'kytъka', 'kavъka', 'kotъka', 'kaka', 'šatъka', 'kašьka', 'gatъka', 'kapъka', 'natъka', 'kadъka', 'matьka']"
råzpušćati,80.0,['orzpuxati']
tęžko,80.0,['tęžьkъ']
navet,80.0,['navětъ']
junec,80.0,['junьcь']
vȯzpamętati,80.0,['pamętati']
oděty,80.0,['oděti']
tȯnky,80.0,"['tъlky', 'tъrky']"
gȯrdy,80.0,"['gȏrdy', 'gъrdъ', 'kъrdy', 'gъrny', 'gõrdy', 'gràdy', 'grùdy', 'gъrby']"
naglo,80.0,"['naglьcь', 'naglъ']"
obsvětliti,80.0,['obvětriti']
iznahodnik,80.0,['naxodьnikъ']
odvŕgnųti,80.0,['podvignǫti']
gruby,80.0,"['grupy', 'grĩby', 'gròby', 'grȍby', 'greby', 'gruzy', 'grubъ', 'gъrby']"
mlådy,80.0,"['moldьcь', 'oldy', 'moldь', 'moldъ', 'molty', 'moldę']"
psica,80.0,['pъtica']
kysly,80.0,"['kysьlъ', 'kyslъ']"
isto,80.0,['jisto']
klåtiti sę,80.0,['kloniti sę']
odręd,80.0,"['obrędъ', 'otъrędъ']"
ponad,80.0,['posadъ']
sråst,80.0,"['solstь', 'sьrstь', 'norstъ', 'orstъ', 'norstь']"
žalj,80.0,['žalějь']
čudny,80.0,['čudly']
prěmy,80.0,['pormy']
lěsȯk,80.0,"['blěskъ', 'lěsъ', 'lě̃skъ', 'lěska', 'lěsko', 'plěskъ']"
legti,80.0,"['tegti', 'leti', 'regti', 'degti', 'lekti', 'žegti']"
jaŕmo,80.0,"['jarъmь', 'jamo', 'darьmo', 'jarьma', 'jarьmъ', 'jaro', 'arьmo', 'jarьmi']"
širši,80.0,['širi']
palac,80.0,"['palavъ', 'palьcь', 'palicь', 'pala']"
hoďba,80.0,"['xodьba', 'xoďa']"
prěstigati,80.0,['postigati']
pěše,80.0,['spěše']
livny,80.0,['liny']
nizko,80.0,['nizъkъ']
kośba,80.0,"['kosьba', 'koba']"
mirny,80.0,['mirьnъ']
tykati sę,80.0,['smykati sę']
pŕdak,80.0,['pьrakъ']
blědy,80.0,"['blědъ', 'blědьnъ']"
otvarjati,80.0,['otъzvanjati']
vodny,80.0,['vodьnъ']
krađa,80.0,"['krasa', 'kraďa']"
oboje,80.0,"['osoje', 'obojьkъ', 'obojь']"
grnec,80.0,['gъrne']
bolje,80.0,"['bylьje', 'bělьje']"
pohod,80.0,"['oxodъ', 'poxotь']"
vędly,80.0,"['žędly', 'ędly', 'vidly', 'vęsly']"
vrěća,80.0,['vьrěva']
malta,80.0,['mȏlta']
liva,80.0,"['lixva', 'sliva', 'gliva', 'litva']"
latyš,80.0,['laty']
krysa,80.0,"['krasa', 'kryša']"
duže,80.0,['druže']
akula,80.0,['skula']
revti,80.0,['regti']
lučši,80.0,['luči']
praca,80.0,"['praga', 'prava', 'pьraka']"
otok,80.0,"['otrokъ', 'otъtokъ', 'potokъ']"
něčij,80.0,['něčьjь']
pręđa,80.0,['pręďa']
věčny,80.0,['věčьnъ']
tokaŕ,80.0,['tovarъ']
lučše,80.0,['lučьje']
dojem,80.0,"['vojemь', 'vojemъ']"
råzměriti,80.0,['orzvětriti']
jedin,80.0,"['jevinъ', 'edinъ']"
běgly,80.0,"['běglьcь', 'běglъ']"
pitny,80.0,['pętьny']
igra,80.0,['bigra']
råzpaljati,80.0,['orzpaliti']
onuća,80.0,['onuťa']
råzlađati,80.0,['orzkladati']
krȯvny,80.0,"['krъvьnъ', 'kъrzьny', 'kriny']"
zųbec,80.0,['zǫbe']
radca,80.0,['kadьca']
krym,80.0,['kryšьmъ']
žiťje,80.0,"['žitьje', 'žilьje']"
prošų,80.0,['pьršǫ']
tvŕdy,80.0,"['tvьrdьxъ', 'tvьrdьjь', 'tvьrdъ', 'tvьrdь', 'tvьrdi', 'tvьrdьmъ']"
kava,80.0,['kavъka']
čęsto,80.0,"['čęstí', 'čęsti', 'čęto', 'čęstь', 'čęstъ', 'čìsto']"
lanji,80.0,['olnьji']
věďma,80.0,"['věďa', 'vědьma']"
oriti,80.0,"['kriti', 'driti', 'obiti', 'briti', 'riti']"
hrček,80.0,['xъrčьkъ']
råvno,80.0,['orvьnъ']
marka,80.0,"['jarъka', 'měrъka', 'mȏrka', 'mara', 'macьka', 'mačьka', 'mazъka', 'matьka']"
zarok,80.0,['narokъ']
rylo,80.0,['rydlo']
bědny,80.0,['bědьnъ']
råztrgnųti,80.0,['orztъrgati']
bordo,80.0,['bьrdo']
svęty,80.0,"['svàty', 'svętьcь', 'svętъ']"
letȯk,80.0,['letъ']
rědko,80.0,"['rězъko', 'rědъkъ', 'rěko']"
prosvětiti,80.0,"['privětiti', 'prověsiti', 'posětiti', 'prostiti']"
tęžky,80.0,['tęžьkъ']
šesty,80.0,"['šьsty', 'šestъ', 'šestь']"
čudno,80.0,"['čudlo', 'čudo']"
prostirati,80.0,"['prosterti', 'postigati', 'prostiti']"
visla,80.0,"['vidla', 'vęsla', 'vila']"
bujno,80.0,['bujьnъ']
velje,80.0,"['zelьje', 'velьjь', 'vele']"
iztok,80.0,"['vъztokъ', 'jьztokъ']"
krest,80.0,"['krьstъ', 'krustъ']"
mråčiti sę,80.0,['boriti sę']
råzmnožiti,80.0,['orznositi']
zlobiti sę,80.0,['kloniti sę']
odraz,80.0,['obrazъ']
kosť,80.0,['kosťu']
znany,80.0,['znaky']
obod,80.0,['lobodъ']
kačer,80.0,['mačerъ']
råzglađati,80.0,"['orzkladati', 'orzgadati']"
věrny,80.0,"['vòrny', 'věrьnъ', 'vȏrny']"
olovo,80.0,['slovo']
vȯlga,80.0,"['volga', 'jьvьlga']"
elisa,80.0,['lisa']
zaråbotati,80.0,['orbotati']
tečno,80.0,['tečьnъ']
råzkazati,80.0,['orzkladati']
špala,80.0,['pala']
měšek,80.0,['měše']
kulja,80.0,['ulьja']
čepec,80.0,"['čepьcь', 'čepe']"
palec,80.0,"['palьcь', 'palicь', 'paležь']"
stary,80.0,"['stavy', 'starьcь', 'starъ']"
peru,80.0,"['Perunъ', 'perunъ', 'perъku']"
råzgladiti,80.0,"['orzvaditi', 'orzkladati', 'orzgorditi', 'orzgadati', 'orzplatiti']"
poręd,80.0,['prędь']
rěkti,80.0,['sěkti']
kolač,80.0,"['kosačь', 'kovačь', 'kopačь']"
skladovati,80.0,"['sъkladati', 'kъldovati']"
pȯlny,80.0,"['plěny', 'pъlky', 'pelny']"
počin,80.0,['pǫčinъ']
råzvaljati,80.0,['orzvějati']
mělky,80.0,"['bělъky', 'mělъka', 'mьlky', 'mělъkъ']"
lěnji,80.0,"['lěnьjь', 'olnьji', 'lěnьju', 'lěnьjǫ', 'lěnьmi', 'lěni']"
oznanjati,80.0,['otъzvanjati']
gaslo,80.0,"['maslo', 'gъslo']"
greča,80.0,['gъrča']
lěpky,80.0,"['lě̃ky', 'lěpъka']"
jela,80.0,"['jedla', 'jьmela']"
budka,80.0,"['buzъka', 'bědъka', 'buka']"
slabo,80.0,['slabъ']
omam,80.0,"['omъčamъ', 'omanъmь']"
inamo,80.0,"['jьnamo', 'onamo']"
smějati sę,80.0,['smykati sę']
stoty,80.0,"['sloty', 'skoty', 'stony']"
sviti,80.0,"['svàti', 'svati', 'viti', 'aviti', 'svidi', 'sъniti']"
ovųdy,80.0,"['ovady', 'ovǫda']"
kurec,80.0,"['kuricь', 'kurьcь']"
neprijateljsky,78.57142857142857,['neprijateľьskъ']
råzmnožiti sę,78.57142857142857,['orzminovati sę']
råzvivati sę,78.57142857142857,['orzminovati sę']
råzminųti sę,78.57142857142857,['orzminovati sę']
råzmnažati sę,78.57142857142857,['orzminovati sę']
råzrvati,77.77777777777779,"['orzbivati', 'orzbrъkati', 'orztъrgati']"
obluščiti,77.77777777777779,"['luščiti', 'obučiti', 'obličiti']"
loskotati,77.77777777777779,"['klokotati', 'loskati']"
usilovati,77.77777777777779,"['žilovati', 'milovati']"
naseljati,77.77777777777779,['nasъlati']
råzmyvati,77.77777777777779,"['orzpytati', 'orzvykati', 'orzbivati']"
råzorati,77.77777777777779,"['orzkopati', 'orzbirati', 'orzbrъkati', 'orzxodati', 'orzkoxati', 'orztъrgati']"
bezbrånny,77.77777777777779,['bezbordьnъ']
oblegčiti,77.77777777777779,['obličiti']
vȯznikati,77.77777777777779,['bъzikati']
doględati,77.77777777777779,"['ględati', 'dokladati']"
mlådensky,77.77777777777779,['moldežьskъ']
zamrzati,77.77777777777779,['zamьrznǫti']
